order_id,order_date,payment_id,payment_date,payment_method,payment_status,failure_reason
13987,2024-05-26,13987,2024-05-26 00:04:00,UPI,Success,
13988,2024-01-30,13988,2024-01-30 00:08:00,UPI,Success,
13989,2024-05-08,13989,2024-05-08 00:08:00,UPI,Success,
13990,2024-02-17,13990,2024-02-17 00:01:00,UPI,Success,
13991,2024-01-19,13991,2024-01-19 00:06:00,Debit Card,Success,
13992,2024-05-06,13992,2024-05-06 00:09:00,Debit Card,Success,
13993,2024-06-28,13993,2024-06-28 00:03:00,UPI,Success,
13994,2024-05-29,13994,2024-05-29 00:02:00,Debit Card,Success,
13995,2024-02-19,13995,2024-02-19 00:06:00,Wallet,Success,
13996,2024-05-13,13996,2024-05-13 00:02:00,UPI,Failed,Bank Error
13997,2024-05-28,13997,2024-05-28 00:07:00,Wallet,Success,
13998,2024-05-26,13998,2024-05-26 00:08:00,UPI,Success,
13999,2024-06-13,13999,2024-06-13 00:05:00,Debit Card,Success,
14000,2024-03-03,14000,2024-03-03 00:07:00,UPI,Success,
14001,2024-06-05,14001,2024-06-05 00:05:00,UPI,Success,
14002,2024-06-10,14002,2024-06-10 00:09:00,UPI,Success,
14003,2024-05-08,14003,2024-05-08 00:07:00,UPI,Success,
14004,2024-02-17,14004,2024-02-17 00:01:00,UPI,Success,
14005,2024-03-29,14005,2024-03-29 00:05:00,UPI,Failed,Insufficient Balance
14006,2024-05-06,14006,2024-05-06 00:06:00,UPI,Success,
14007,2024-05-28,14007,2024-05-28 00:08:00,Debit Card,Success,
14008,2024-06-10,14008,2024-06-10 00:07:00,UPI,Success,
14009,2024-06-02,14009,2024-06-02 00:05:00,Credit Card,Success,
14010,2024-02-05,14010,2024-02-05 00:08:00,UPI,Success,
14011,2024-05-30,14011,2024-05-30 00:09:00,UPI,Success,
14012,2024-03-21,14012,2024-03-21 00:02:00,UPI,Success,
14013,2024-02-16,14013,2024-02-16 00:01:00,UPI,Failed,Insufficient Balance
14014,2024-06-20,14014,2024-06-20 00:09:00,Wallet,Success,
14015,2024-05-27,14015,2024-05-27 00:01:00,Debit Card,Success,
14016,2024-01-27,14016,2024-01-27 00:09:00,UPI,Success,
14017,2024-06-13,14017,2024-06-13 00:08:00,UPI,Success,
14018,2024-02-21,14018,2024-02-21 00:02:00,Credit Card,Success,
14019,2024-03-15,14019,2024-03-15 00:06:00,UPI,Success,
14020,2024-04-01,14020,2024-04-01 00:08:00,Credit Card,Success,
14021,2024-03-02,14021,2024-03-02 00:04:00,UPI,Success,
14022,2024-03-06,14022,2024-03-06 00:01:00,UPI,Success,
14023,2024-05-31,14023,2024-05-31 00:03:00,UPI,Success,
14024,2024-03-20,14024,2024-03-20 00:08:00,UPI,Success,
14025,2024-05-19,14025,2024-05-19 00:08:00,Debit Card,Success,
14026,2024-05-23,14026,2024-05-23 00:06:00,Wallet,Success,
14027,2024-06-12,14027,2024-06-12 00:04:00,Credit Card,Success,
14028,2024-05-09,14028,2024-05-09 00:04:00,Credit Card,Success,
14029,2024-03-04,14029,2024-03-04 00:06:00,Wallet,Success,
14030,2024-01-29,14030,2024-01-29 00:02:00,UPI,Success,
14031,2024-03-27,14031,2024-03-27 00:05:00,UPI,Success,
14032,2024-04-05,14032,2024-04-05 00:05:00,Wallet,Success,
14033,2024-01-31,14033,2024-01-31 00:09:00,Credit Card,Success,
14034,2024-03-23,14034,2024-03-23 00:07:00,Wallet,Success,
14035,2024-05-22,14035,2024-05-22 00:06:00,UPI,Success,
14036,2024-02-02,14036,2024-02-02 00:03:00,Wallet,Success,
14037,2024-06-28,14037,2024-06-28 00:08:00,Wallet,Success,
14038,2024-04-09,14038,2024-04-09 00:05:00,UPI,Success,
14039,2024-05-27,14039,2024-05-27 00:03:00,UPI,Success,
14040,2024-03-13,14040,2024-03-13 00:06:00,UPI,Success,
14041,2024-06-14,14041,2024-06-14 00:03:00,UPI,Success,
14042,2024-05-10,14042,2024-05-10 00:07:00,UPI,Success,
14043,2024-01-18,14043,2024-01-18 00:08:00,Credit Card,Success,
14044,2024-05-05,14044,2024-05-05 00:03:00,UPI,Success,
14045,2024-01-07,14045,2024-01-07 00:08:00,UPI,Success,
14046,2024-06-11,14046,2024-06-11 00:08:00,UPI,Success,
14047,2024-05-03,14047,2024-05-03 00:06:00,UPI,Success,
14048,2024-04-23,14048,2024-04-23 00:05:00,Credit Card,Success,
14049,2024-03-24,14049,2024-03-24 00:03:00,Credit Card,Success,
14050,2024-03-24,14050,2024-03-24 00:05:00,UPI,Success,
14051,2024-03-23,14051,2024-03-23 00:05:00,UPI,Success,
14052,2024-04-14,14052,2024-04-14 00:08:00,UPI,Failed,Insufficient Balance
14053,2024-04-11,14053,2024-04-11 00:07:00,UPI,Success,
14054,2024-04-02,14054,2024-04-02 00:06:00,UPI,Success,
14055,2024-02-29,14055,2024-02-29 00:04:00,UPI,Success,
14056,2024-04-11,14056,2024-04-11 00:01:00,UPI,Success,
14057,2024-01-24,14057,2024-01-24 00:07:00,Wallet,Success,
14058,2024-04-18,14058,2024-04-18 00:03:00,Debit Card,Success,
14059,2024-06-15,14059,2024-06-15 00:09:00,Debit Card,Success,
14060,2024-05-19,14060,2024-05-19 00:09:00,UPI,Success,
14061,2024-04-03,14061,2024-04-03 00:04:00,UPI,Success,
14062,2024-03-04,14062,2024-03-04 00:08:00,UPI,Success,
14063,2024-01-04,14063,2024-01-04 00:09:00,UPI,Success,
14064,2024-04-03,14064,2024-04-03 00:09:00,UPI,Success,
14065,2024-05-12,14065,2024-05-12 00:01:00,Credit Card,Success,
14066,2024-01-16,14066,2024-01-16 00:01:00,UPI,Success,
14067,2024-01-27,14067,2024-01-27 00:07:00,Credit Card,Success,
14068,2024-05-11,14068,2024-05-11 00:09:00,Credit Card,Success,
14069,2024-03-12,14069,2024-03-12 00:09:00,UPI,Success,
14070,2024-02-17,14070,2024-02-17 00:02:00,Credit Card,Success,
14071,2024-05-15,14071,2024-05-15 00:05:00,Wallet,Success,
14072,2024-03-21,14072,2024-03-21 00:02:00,UPI,Success,
14073,2024-06-22,14073,2024-06-22 00:04:00,UPI,Success,
14074,2024-02-13,14074,2024-02-13 00:08:00,Wallet,Success,
14075,2024-02-21,14075,2024-02-21 00:04:00,Credit Card,Success,
14076,2024-02-03,14076,2024-02-03 00:05:00,UPI,Success,
14077,2024-01-21,14077,2024-01-21 00:06:00,UPI,Success,
14078,2024-01-24,14078,2024-01-24 00:09:00,UPI,Success,
14079,2024-02-13,14079,2024-02-13 00:04:00,UPI,Success,
14080,2024-04-23,14080,2024-04-23 00:01:00,Credit Card,Success,
14081,2024-06-17,14081,2024-06-17 00:07:00,UPI,Success,
14082,2024-06-05,14082,2024-06-05 00:02:00,UPI,Success,
14083,2024-04-12,14083,2024-04-12 00:04:00,UPI,Success,
14084,2024-05-13,14084,2024-05-13 00:04:00,UPI,Success,
14085,2024-02-25,14085,2024-02-25 00:02:00,UPI,Success,
14086,2024-01-14,14086,2024-01-14 00:04:00,UPI,Success,
14087,2024-06-26,14087,2024-06-26 00:04:00,Credit Card,Success,
14088,2024-04-10,14088,2024-04-10 00:06:00,Credit Card,Success,
14089,2024-06-28,14089,2024-06-28 00:07:00,UPI,Success,
14090,2024-01-01,14090,2024-01-01 00:05:00,Credit Card,Success,
14091,2024-01-12,14091,2024-01-12 00:09:00,UPI,Success,
14092,2024-04-24,14092,2024-04-24 00:03:00,UPI,Success,
14093,2024-04-15,14093,2024-04-15 00:01:00,UPI,Success,
14094,2024-05-31,14094,2024-05-31 00:05:00,UPI,Success,
14095,2024-02-06,14095,2024-02-06 00:05:00,UPI,Success,
14096,2024-01-03,14096,2024-01-03 00:01:00,Credit Card,Success,
14097,2024-06-03,14097,2024-06-03 00:04:00,UPI,Failed,Bank Error
14098,2024-02-22,14098,2024-02-22 00:02:00,UPI,Success,
14099,2024-04-09,14099,2024-04-09 00:03:00,UPI,Success,
14100,2024-01-17,14100,2024-01-17 00:09:00,Credit Card,Success,
14101,2024-04-22,14101,2024-04-22 00:04:00,UPI,Success,
14102,2024-04-19,14102,2024-04-19 00:03:00,Credit Card,Success,
14103,2024-05-22,14103,2024-05-22 00:09:00,UPI,Success,
14104,2024-06-15,14104,2024-06-15 00:09:00,UPI,Success,
14105,2024-01-04,14105,2024-01-04 00:05:00,UPI,Success,
14106,2024-05-24,14106,2024-05-24 00:09:00,UPI,Success,
14107,2024-05-18,14107,2024-05-18 00:02:00,UPI,Success,
14108,2024-01-12,14108,2024-01-12 00:05:00,Credit Card,Success,
14109,2024-02-01,14109,2024-02-01 00:01:00,UPI,Success,
14110,2024-06-03,14110,2024-06-03 00:03:00,UPI,Failed,Bank Error
14111,2024-06-20,14111,2024-06-20 00:01:00,UPI,Success,
14112,2024-02-12,14112,2024-02-12 00:08:00,UPI,Success,
14113,2024-06-25,14113,2024-06-25 00:01:00,Wallet,Success,
14114,2024-04-13,14114,2024-04-13 00:08:00,Credit Card,Success,
14115,2024-04-02,14115,2024-04-02 00:06:00,Debit Card,Success,
14116,2024-02-12,14116,2024-02-12 00:06:00,Credit Card,Failed,Insufficient Balance
14117,2024-05-10,14117,2024-05-10 00:04:00,Credit Card,Success,
14118,2024-06-05,14118,2024-06-05 00:09:00,UPI,Success,
14119,2024-03-25,14119,2024-03-25 00:05:00,UPI,Success,
14120,2024-02-04,14120,2024-02-04 00:02:00,UPI,Success,
14121,2024-04-26,14121,2024-04-26 00:07:00,UPI,Success,
14122,2024-06-24,14122,2024-06-24 00:01:00,Credit Card,Success,
14123,2024-06-15,14123,2024-06-15 00:08:00,Debit Card,Failed,Timeout
14124,2024-05-31,14124,2024-05-31 00:01:00,Credit Card,Success,
14125,2024-01-20,14125,2024-01-20 00:06:00,UPI,Success,
14126,2024-05-22,14126,2024-05-22 00:01:00,UPI,Success,
14127,2024-03-25,14127,2024-03-25 00:06:00,Credit Card,Success,
14128,2024-04-26,14128,2024-04-26 00:03:00,UPI,Success,
14129,2024-04-15,14129,2024-04-15 00:08:00,Credit Card,Success,
14130,2024-05-25,14130,2024-05-25 00:05:00,Credit Card,Success,
14131,2024-04-14,14131,2024-04-14 00:01:00,UPI,Success,
14132,2024-04-02,14132,2024-04-02 00:05:00,UPI,Success,
14133,2024-02-10,14133,2024-02-10 00:06:00,UPI,Success,
14134,2024-04-09,14134,2024-04-09 00:07:00,Credit Card,Success,
14135,2024-03-09,14135,2024-03-09 00:03:00,Debit Card,Success,
14136,2024-04-15,14136,2024-04-15 00:06:00,Debit Card,Success,
14137,2024-05-18,14137,2024-05-18 00:09:00,UPI,Success,
14138,2024-05-25,14138,2024-05-25 00:07:00,UPI,Success,
14139,2024-05-19,14139,2024-05-19 00:01:00,UPI,Success,
14140,2024-05-23,14140,2024-05-23 00:09:00,UPI,Success,
14141,2024-01-27,14141,2024-01-27 00:05:00,UPI,Success,
14142,2024-04-09,14142,2024-04-09 00:01:00,UPI,Success,
14143,2024-05-24,14143,2024-05-24 00:07:00,UPI,Success,
14144,2024-03-25,14144,2024-03-25 00:05:00,Wallet,Success,
14145,2024-04-28,14145,2024-04-28 00:03:00,UPI,Success,
14146,2024-01-31,14146,2024-01-31 00:03:00,UPI,Success,
14147,2024-04-18,14147,2024-04-18 00:05:00,UPI,Success,
14148,2024-06-11,14148,2024-06-11 00:07:00,UPI,Failed,Timeout
14149,2024-01-27,14149,2024-01-27 00:06:00,Credit Card,Success,
14150,2024-03-27,14150,2024-03-27 00:05:00,UPI,Success,
14151,2024-06-08,14151,2024-06-08 00:03:00,UPI,Success,
14152,2024-01-17,14152,2024-01-17 00:04:00,UPI,Success,
14153,2024-01-11,14153,2024-01-11 00:07:00,UPI,Success,
14154,2024-05-08,14154,2024-05-08 00:02:00,UPI,Success,
14155,2024-03-22,14155,2024-03-22 00:09:00,UPI,Success,
14156,2024-02-18,14156,2024-02-18 00:02:00,Wallet,Success,
14157,2024-02-10,14157,2024-02-10 00:09:00,Credit Card,Success,
14158,2024-01-20,14158,2024-01-20 00:04:00,Debit Card,Success,
14159,2024-03-11,14159,2024-03-11 00:05:00,UPI,Success,
14160,2024-02-06,14160,2024-02-06 00:06:00,Wallet,Success,
14161,2024-05-05,14161,2024-05-05 00:09:00,Wallet,Success,
14162,2024-05-23,14162,2024-05-23 00:01:00,Credit Card,Success,
14163,2024-02-08,14163,2024-02-08 00:05:00,Wallet,Success,
14164,2024-04-18,14164,2024-04-18 00:05:00,Debit Card,Success,
14165,2024-06-21,14165,2024-06-21 00:04:00,Credit Card,Success,
14166,2024-03-04,14166,2024-03-04 00:07:00,UPI,Failed,Insufficient Balance
14167,2024-06-23,14167,2024-06-23 00:08:00,Credit Card,Success,
14168,2024-01-23,14168,2024-01-23 00:06:00,Credit Card,Success,
14169,2024-02-01,14169,2024-02-01 00:08:00,UPI,Success,
14170,2024-06-25,14170,2024-06-25 00:06:00,UPI,Success,
14171,2024-05-02,14171,2024-05-02 00:05:00,Wallet,Success,
14172,2024-01-19,14172,2024-01-19 00:03:00,Credit Card,Success,
14173,2024-04-15,14173,2024-04-15 00:07:00,UPI,Success,
14174,2024-03-07,14174,2024-03-07 00:08:00,UPI,Success,
14175,2024-06-15,14175,2024-06-15 00:06:00,UPI,Success,
14176,2024-03-29,14176,2024-03-29 00:08:00,UPI,Success,
14177,2024-02-29,14177,2024-02-29 00:03:00,Credit Card,Success,
14178,2024-01-11,14178,2024-01-11 00:09:00,UPI,Success,
14179,2024-02-18,14179,2024-02-18 00:06:00,Credit Card,Success,
14180,2024-05-22,14180,2024-05-22 00:01:00,UPI,Success,
14181,2024-05-07,14181,2024-05-07 00:01:00,UPI,Failed,Insufficient Balance
14182,2024-03-01,14182,2024-03-01 00:05:00,UPI,Success,
14183,2024-06-19,14183,2024-06-19 00:03:00,Credit Card,Failed,Timeout
14184,2024-05-22,14184,2024-05-22 00:07:00,Credit Card,Success,
14185,2024-01-05,14185,2024-01-05 00:05:00,Credit Card,Success,
14186,2024-01-29,14186,2024-01-29 00:08:00,Credit Card,Success,
14187,2024-03-09,14187,2024-03-09 00:01:00,UPI,Failed,Timeout
14188,2024-05-29,14188,2024-05-29 00:08:00,UPI,Success,
14189,2024-01-13,14189,2024-01-13 00:03:00,UPI,Success,
14190,2024-06-26,14190,2024-06-26 00:08:00,UPI,Success,
14191,2024-04-25,14191,2024-04-25 00:05:00,Credit Card,Success,
14192,2024-06-23,14192,2024-06-23 00:04:00,UPI,Success,
14193,2024-04-19,14193,2024-04-19 00:03:00,Credit Card,Success,
14194,2024-06-05,14194,2024-06-05 00:02:00,UPI,Success,
14195,2024-03-20,14195,2024-03-20 00:05:00,Credit Card,Success,
14196,2024-04-09,14196,2024-04-09 00:08:00,UPI,Success,
14197,2024-01-17,14197,2024-01-17 00:03:00,UPI,Success,
14198,2024-05-27,14198,2024-05-27 00:08:00,Wallet,Success,
14199,2024-04-23,14199,2024-04-23 00:09:00,Credit Card,Success,
14200,2024-01-06,14200,2024-01-06 00:09:00,UPI,Success,
14201,2024-01-22,14201,2024-01-22 00:09:00,UPI,Success,
14202,2024-05-16,14202,2024-05-16 00:08:00,Debit Card,Success,
14203,2024-06-08,14203,2024-06-08 00:06:00,UPI,Success,
14204,2024-03-28,14204,2024-03-28 00:06:00,UPI,Success,
14205,2024-02-02,14205,2024-02-02 00:06:00,Debit Card,Success,
14206,2024-03-10,14206,2024-03-10 00:06:00,UPI,Success,
14207,2024-02-18,14207,2024-02-18 00:02:00,Wallet,Success,
14208,2024-04-13,14208,2024-04-13 00:05:00,UPI,Success,
14209,2024-06-06,14209,2024-06-06 00:09:00,UPI,Success,
14210,2024-04-11,14210,2024-04-11 00:05:00,Credit Card,Success,
14211,2024-05-23,14211,2024-05-23 00:01:00,UPI,Success,
14212,2024-04-15,14212,2024-04-15 00:09:00,UPI,Success,
14213,2024-03-22,14213,2024-03-22 00:03:00,UPI,Success,
14214,2024-03-26,14214,2024-03-26 00:03:00,Debit Card,Success,
14215,2024-01-14,14215,2024-01-14 00:05:00,Debit Card,Success,
14216,2024-06-13,14216,2024-06-13 00:05:00,UPI,Failed,Timeout
14217,2024-02-18,14217,2024-02-18 00:02:00,Wallet,Success,
14218,2024-02-19,14218,2024-02-19 00:06:00,UPI,Success,
14219,2024-06-12,14219,2024-06-12 00:09:00,Debit Card,Success,
14220,2024-06-28,14220,2024-06-28 00:03:00,Credit Card,Success,
14221,2024-01-23,14221,2024-01-23 00:05:00,Debit Card,Success,
14222,2024-03-06,14222,2024-03-06 00:02:00,Debit Card,Success,
14223,2024-06-21,14223,2024-06-21 00:06:00,UPI,Success,
14224,2024-04-24,14224,2024-04-24 00:03:00,UPI,Success,
14225,2024-01-28,14225,2024-01-28 00:06:00,UPI,Success,
14226,2024-01-20,14226,2024-01-20 00:03:00,UPI,Success,
14227,2024-06-25,14227,2024-06-25 00:05:00,Credit Card,Success,
14228,2024-04-30,14228,2024-04-30 00:05:00,UPI,Success,
14229,2024-04-06,14229,2024-04-06 00:07:00,Credit Card,Success,
14230,2024-04-28,14230,2024-04-28 00:04:00,UPI,Success,
14231,2024-04-18,14231,2024-04-18 00:04:00,UPI,Success,
14232,2024-01-26,14232,2024-01-26 00:05:00,UPI,Success,
14233,2024-05-26,14233,2024-05-26 00:09:00,UPI,Success,
14234,2024-04-15,14234,2024-04-15 00:09:00,UPI,Success,
14235,2024-05-20,14235,2024-05-20 00:04:00,UPI,Success,
14236,2024-03-02,14236,2024-03-02 00:05:00,UPI,Success,
14237,2024-05-05,14237,2024-05-05 00:07:00,UPI,Success,
14238,2024-05-21,14238,2024-05-21 00:07:00,UPI,Success,
14239,2024-05-18,14239,2024-05-18 00:01:00,UPI,Success,
14240,2024-03-07,14240,2024-03-07 00:03:00,Credit Card,Success,
14241,2024-01-12,14241,2024-01-12 00:06:00,Debit Card,Success,
14242,2024-02-04,14242,2024-02-04 00:01:00,UPI,Failed,Timeout
14243,2024-04-19,14243,2024-04-19 00:01:00,Credit Card,Success,
14244,2024-06-15,14244,2024-06-15 00:09:00,Credit Card,Success,
14245,2024-06-08,14245,2024-06-08 00:04:00,Credit Card,Failed,Bank Error
14246,2024-01-14,14246,2024-01-14 00:01:00,Debit Card,Success,
14247,2024-06-03,14247,2024-06-03 00:08:00,UPI,Success,
14248,2024-04-10,14248,2024-04-10 00:08:00,UPI,Success,
14249,2024-02-29,14249,2024-02-29 00:03:00,Credit Card,Failed,Bank Error
14250,2024-02-12,14250,2024-02-12 00:09:00,Credit Card,Success,
14251,2024-02-24,14251,2024-02-24 00:05:00,UPI,Success,
14252,2024-04-18,14252,2024-04-18 00:06:00,UPI,Success,
14253,2024-04-02,14253,2024-04-02 00:04:00,UPI,Success,
14254,2024-06-11,14254,2024-06-11 00:07:00,UPI,Failed,Timeout
14255,2024-04-04,14255,2024-04-04 00:03:00,Credit Card,Success,
14256,2024-06-08,14256,2024-06-08 00:07:00,Debit Card,Success,
14257,2024-05-26,14257,2024-05-26 00:03:00,Wallet,Failed,Insufficient Balance
14258,2024-04-04,14258,2024-04-04 00:09:00,Debit Card,Success,
14259,2024-06-15,14259,2024-06-15 00:02:00,Wallet,Success,
14260,2024-05-27,14260,2024-05-27 00:02:00,UPI,Success,
14261,2024-01-28,14261,2024-01-28 00:07:00,UPI,Success,
14262,2024-01-03,14262,2024-01-03 00:07:00,UPI,Success,
14263,2024-06-08,14263,2024-06-08 00:06:00,UPI,Success,
14264,2024-03-26,14264,2024-03-26 00:03:00,UPI,Success,
14265,2024-04-17,14265,2024-04-17 00:07:00,Debit Card,Success,
14266,2024-06-18,14266,2024-06-18 00:04:00,UPI,Success,
14267,2024-04-26,14267,2024-04-26 00:08:00,UPI,Success,
14268,2024-04-17,14268,2024-04-17 00:02:00,UPI,Success,
14269,2024-01-15,14269,2024-01-15 00:05:00,UPI,Success,
14270,2024-03-02,14270,2024-03-02 00:01:00,UPI,Success,
14271,2024-01-31,14271,2024-01-31 00:09:00,Credit Card,Success,
14272,2024-01-26,14272,2024-01-26 00:04:00,Wallet,Failed,Insufficient Balance
14273,2024-05-27,14273,2024-05-27 00:09:00,UPI,Success,
14274,2024-03-06,14274,2024-03-06 00:01:00,UPI,Success,
14275,2024-05-28,14275,2024-05-28 00:08:00,UPI,Success,
14276,2024-04-24,14276,2024-04-24 00:07:00,UPI,Success,
14277,2024-02-29,14277,2024-02-29 00:06:00,UPI,Success,
14278,2024-03-03,14278,2024-03-03 00:05:00,Credit Card,Success,
14279,2024-06-27,14279,2024-06-27 00:05:00,Credit Card,Success,
14280,2024-04-10,14280,2024-04-10 00:02:00,UPI,Success,
14281,2024-06-15,14281,2024-06-15 00:03:00,Credit Card,Success,
14282,2024-04-09,14282,2024-04-09 00:01:00,Wallet,Success,
14283,2024-05-18,14283,2024-05-18 00:01:00,UPI,Success,
14284,2024-04-28,14284,2024-04-28 00:04:00,Wallet,Success,
14285,2024-02-26,14285,2024-02-26 00:02:00,UPI,Failed,Insufficient Balance
14286,2024-05-10,14286,2024-05-10 00:02:00,UPI,Success,
14287,2024-02-06,14287,2024-02-06 00:03:00,UPI,Success,
14288,2024-04-20,14288,2024-04-20 00:07:00,Credit Card,Success,
14289,2024-06-01,14289,2024-06-01 00:03:00,UPI,Success,
14290,2024-05-28,14290,2024-05-28 00:05:00,Credit Card,Success,
14291,2024-04-21,14291,2024-04-21 00:08:00,UPI,Success,
14292,2024-06-18,14292,2024-06-18 00:03:00,UPI,Success,
14293,2024-01-01,14293,2024-01-01 00:03:00,Credit Card,Failed,Insufficient Balance
14294,2024-01-23,14294,2024-01-23 00:01:00,UPI,Success,
14295,2024-04-16,14295,2024-04-16 00:07:00,Debit Card,Success,
14296,2024-04-22,14296,2024-04-22 00:04:00,UPI,Success,
14297,2024-05-31,14297,2024-05-31 00:04:00,UPI,Success,
14298,2024-06-23,14298,2024-06-23 00:01:00,UPI,Success,
14299,2024-03-29,14299,2024-03-29 00:03:00,Wallet,Success,
14300,2024-05-14,14300,2024-05-14 00:06:00,Debit Card,Success,
14301,2024-02-07,14301,2024-02-07 00:08:00,UPI,Success,
14302,2024-02-16,14302,2024-02-16 00:05:00,UPI,Success,
14303,2024-04-12,14303,2024-04-12 00:07:00,Credit Card,Success,
14304,2024-06-11,14304,2024-06-11 00:05:00,UPI,Success,
14305,2024-03-02,14305,2024-03-02 00:06:00,Credit Card,Success,
14306,2024-03-13,14306,2024-03-13 00:01:00,Credit Card,Success,
14307,2024-01-03,14307,2024-01-03 00:03:00,UPI,Success,
14308,2024-04-11,14308,2024-04-11 00:06:00,Credit Card,Failed,Timeout
14309,2024-05-27,14309,2024-05-27 00:09:00,Credit Card,Failed,Insufficient Balance
14310,2024-04-14,14310,2024-04-14 00:04:00,Credit Card,Success,
14311,2024-02-13,14311,2024-02-13 00:02:00,Credit Card,Success,
14312,2024-06-08,14312,2024-06-08 00:04:00,Credit Card,Success,
14313,2024-04-09,14313,2024-04-09 00:05:00,UPI,Success,
14314,2024-01-26,14314,2024-01-26 00:06:00,UPI,Success,
14315,2024-02-17,14315,2024-02-17 00:09:00,UPI,Success,
14316,2024-01-05,14316,2024-01-05 00:09:00,UPI,Success,
14317,2024-02-28,14317,2024-02-28 00:01:00,Debit Card,Success,
14318,2024-03-01,14318,2024-03-01 00:05:00,Wallet,Success,
14319,2024-02-18,14319,2024-02-18 00:01:00,UPI,Success,
14320,2024-06-06,14320,2024-06-06 00:02:00,Credit Card,Success,
14321,2024-05-24,14321,2024-05-24 00:02:00,UPI,Success,
14322,2024-03-10,14322,2024-03-10 00:03:00,UPI,Success,
14323,2024-01-15,14323,2024-01-15 00:08:00,UPI,Success,
14324,2024-01-01,14324,2024-01-01 00:08:00,UPI,Success,
14325,2024-05-20,14325,2024-05-20 00:01:00,Credit Card,Success,
14326,2024-06-24,14326,2024-06-24 00:05:00,Debit Card,Success,
14327,2024-05-07,14327,2024-05-07 00:06:00,Credit Card,Success,
14328,2024-06-10,14328,2024-06-10 00:01:00,UPI,Success,
14329,2024-05-04,14329,2024-05-04 00:05:00,UPI,Success,
14330,2024-06-06,14330,2024-06-06 00:03:00,UPI,Success,
14331,2024-01-19,14331,2024-01-19 00:02:00,UPI,Failed,Timeout
14332,2024-04-28,14332,2024-04-28 00:05:00,UPI,Success,
14333,2024-03-04,14333,2024-03-04 00:09:00,UPI,Success,
14334,2024-03-06,14334,2024-03-06 00:07:00,Debit Card,Success,
14335,2024-02-26,14335,2024-02-26 00:05:00,UPI,Success,
14336,2024-02-13,14336,2024-02-13 00:04:00,UPI,Success,
14337,2024-01-12,14337,2024-01-12 00:05:00,UPI,Success,
14338,2024-05-01,14338,2024-05-01 00:03:00,Wallet,Success,
14339,2024-06-16,14339,2024-06-16 00:03:00,UPI,Success,
14340,2024-01-24,14340,2024-01-24 00:09:00,Wallet,Success,
14341,2024-05-18,14341,2024-05-18 00:06:00,UPI,Success,
14342,2024-01-01,14342,2024-01-01 00:07:00,Wallet,Success,
14343,2024-01-28,14343,2024-01-28 00:07:00,UPI,Success,
14344,2024-03-08,14344,2024-03-08 00:07:00,UPI,Success,
14345,2024-04-14,14345,2024-04-14 00:04:00,UPI,Failed,Bank Error
14346,2024-04-03,14346,2024-04-03 00:08:00,Debit Card,Success,
14347,2024-05-03,14347,2024-05-03 00:03:00,Debit Card,Success,
14348,2024-05-03,14348,2024-05-03 00:03:00,UPI,Success,
14349,2024-01-22,14349,2024-01-22 00:04:00,UPI,Success,
14350,2024-06-05,14350,2024-06-05 00:06:00,UPI,Success,
14351,2024-03-29,14351,2024-03-29 00:02:00,Wallet,Success,
14352,2024-02-14,14352,2024-02-14 00:09:00,UPI,Success,
14353,2024-05-03,14353,2024-05-03 00:04:00,Wallet,Success,
14354,2024-05-24,14354,2024-05-24 00:01:00,UPI,Success,
14355,2024-03-19,14355,2024-03-19 00:07:00,Credit Card,Success,
14356,2024-02-08,14356,2024-02-08 00:02:00,Credit Card,Success,
14357,2024-06-16,14357,2024-06-16 00:04:00,UPI,Success,
14358,2024-01-28,14358,2024-01-28 00:09:00,Credit Card,Success,
14359,2024-05-09,14359,2024-05-09 00:03:00,Debit Card,Failed,Timeout
14360,2024-06-03,14360,2024-06-03 00:01:00,UPI,Success,
14361,2024-05-28,14361,2024-05-28 00:04:00,Credit Card,Success,
14362,2024-03-27,14362,2024-03-27 00:08:00,UPI,Success,
14363,2024-05-14,14363,2024-05-14 00:04:00,Credit Card,Success,
14364,2024-02-21,14364,2024-02-21 00:06:00,Wallet,Success,
14365,2024-06-24,14365,2024-06-24 00:06:00,Debit Card,Success,
14366,2024-05-05,14366,2024-05-05 00:01:00,UPI,Success,
14367,2024-05-26,14367,2024-05-26 00:07:00,Credit Card,Success,
14368,2024-03-13,14368,2024-03-13 00:05:00,UPI,Success,
14369,2024-05-19,14369,2024-05-19 00:05:00,UPI,Success,
14370,2024-04-03,14370,2024-04-03 00:07:00,UPI,Success,
14371,2024-01-02,14371,2024-01-02 00:09:00,Credit Card,Success,
14372,2024-01-17,14372,2024-01-17 00:09:00,UPI,Success,
14373,2024-05-04,14373,2024-05-04 00:07:00,UPI,Success,
14374,2024-05-10,14374,2024-05-10 00:03:00,UPI,Success,
14375,2024-01-21,14375,2024-01-21 00:05:00,Wallet,Success,
14376,2024-03-18,14376,2024-03-18 00:09:00,UPI,Success,
14377,2024-03-19,14377,2024-03-19 00:02:00,UPI,Success,
14378,2024-02-20,14378,2024-02-20 00:07:00,UPI,Success,
14379,2024-04-15,14379,2024-04-15 00:07:00,Credit Card,Success,
14380,2024-04-14,14380,2024-04-14 00:01:00,UPI,Success,
14381,2024-01-10,14381,2024-01-10 00:05:00,UPI,Success,
14382,2024-04-25,14382,2024-04-25 00:08:00,UPI,Success,
14383,2024-02-24,14383,2024-02-24 00:01:00,Credit Card,Success,
