order_id,promised_time_min,actual_time_min,sla_breached,ops_issue
11809,30,31,True,System Delay
11810,30,26,False,
11811,30,20,False,
11812,30,32,True,System Delay
11813,30,25,False,
11814,30,15,False,
11815,30,28,False,
11816,30,31,True,Rider Shortage
11817,30,24,False,
11818,30,24,False,
11819,30,27,False,
11820,30,37,True,Inventory Issue
11821,30,13,False,
11822,30,16,False,
11823,30,28,False,
11824,30,27,False,
11825,30,24,False,
11826,30,29,False,
11827,30,27,False,
11828,30,26,False,
11829,30,29,False,
11830,30,20,False,
11831,30,42,True,Rider Shortage
11832,30,28,False,
11833,30,22,False,
11834,30,23,False,
11835,30,35,True,System Delay
11836,30,27,False,
11837,30,27,False,
11838,30,29,False,
11839,30,9,False,
11840,30,28,False,
11841,30,24,False,
11842,30,37,True,System Delay
11843,30,15,False,
11844,30,18,False,
11845,30,29,False,
11846,30,39,True,Inventory Issue
11847,30,22,False,
11848,30,34,True,Inventory Issue
11849,30,33,True,Rider Shortage
11850,30,22,False,
11851,30,46,True,Rider Shortage
11852,30,27,False,
11853,30,20,False,
11854,30,27,False,
11855,30,23,False,
11856,30,17,False,
11857,30,25,False,
11858,30,22,False,
11859,30,27,False,
11860,30,26,False,
11861,30,20,False,
11862,30,7,False,
11863,30,29,False,
11864,30,20,False,
11865,30,9,False,
11866,30,38,True,Inventory Issue
11867,30,29,False,
11868,30,18,False,
11869,30,23,False,
11870,30,34,True,System Delay
11871,30,26,False,
11872,30,30,False,
11873,30,23,False,
11874,30,19,False,
11875,30,36,True,Inventory Issue
11876,30,38,True,Inventory Issue
11877,30,12,False,
11878,30,30,False,
11879,30,30,False,
11880,30,28,False,
11881,30,26,False,
11882,30,22,False,
11883,30,27,False,
11884,30,15,False,
11885,30,27,False,
11886,30,36,True,Inventory Issue
11887,30,14,False,
11888,30,28,False,
11889,30,13,False,
11890,30,35,True,Inventory Issue
11891,30,15,False,
11892,30,26,False,
11893,30,8,False,
11894,30,30,False,
11895,30,20,False,
11896,30,28,False,
11897,30,32,True,Inventory Issue
11898,30,19,False,
11899,30,33,True,System Delay
11900,30,17,False,
11901,30,36,True,System Delay
11902,30,22,False,
11903,30,30,False,
11904,30,25,False,
11905,30,25,False,
11906,30,24,False,
11907,30,15,False,
11908,30,38,True,Rider Shortage
11909,30,29,False,
11910,30,29,False,
11911,30,36,True,System Delay
11912,30,34,True,Rider Shortage
11913,30,29,False,
11914,30,26,False,
11915,30,19,False,
11916,30,19,False,
11917,30,23,False,
11918,30,27,False,
11919,30,30,False,
11920,30,40,True,System Delay
11921,30,18,False,
11922,30,28,False,
11923,30,23,False,
11924,30,16,False,
11925,30,21,False,
11926,30,16,False,
11927,30,24,False,
11928,30,45,True,System Delay
11929,30,28,False,
11930,30,28,False,
11931,30,35,True,Inventory Issue
11932,30,15,False,
11933,30,17,False,
11934,30,27,False,
11935,30,20,False,
11936,30,29,False,
11937,30,38,True,System Delay
11938,30,38,True,System Delay
11939,30,35,True,Inventory Issue
11940,30,41,True,Inventory Issue
11941,30,22,False,
11942,30,30,False,
11943,30,37,True,System Delay
11944,30,30,False,
11945,30,26,False,
11946,30,17,False,
11947,30,23,False,
11948,30,18,False,
11949,30,34,True,Inventory Issue
11950,30,38,True,Rider Shortage
11951,30,33,True,System Delay
11952,30,22,False,
11953,30,32,True,System Delay
11954,30,33,True,Rider Shortage
11955,30,15,False,
11956,30,29,False,
11957,30,23,False,
11958,30,21,False,
11959,30,22,False,
11960,30,17,False,
11961,30,26,False,
11962,30,28,False,
11963,30,38,True,Rider Shortage
11964,30,25,False,
11965,30,22,False,
11966,30,27,False,
11967,30,24,False,
11968,30,19,False,
11969,30,29,False,
11970,30,21,False,
11971,30,35,True,Rider Shortage
11972,30,20,False,
11973,30,26,False,
11974,30,16,False,
11975,30,41,True,Inventory Issue
11976,30,23,False,
11977,30,33,True,Rider Shortage
11978,30,25,False,
11979,30,31,True,Rider Shortage
11980,30,29,False,
11981,30,31,True,Rider Shortage
11982,30,28,False,
11983,30,40,True,Inventory Issue
11984,30,22,False,
11985,30,31,True,Inventory Issue
11986,30,24,False,
11987,30,20,False,
11988,30,27,False,
11989,30,26,False,
11990,30,15,False,
11991,30,17,False,
11992,30,15,False,
11993,30,18,False,
11994,30,22,False,
11995,30,13,False,
11996,30,35,True,Rider Shortage
11997,30,28,False,
11998,30,27,False,
11999,30,23,False,
12000,30,36,True,Inventory Issue
12001,30,24,False,
12002,30,25,False,
12003,30,34,True,Inventory Issue
12004,30,38,True,Rider Shortage
12005,30,22,False,
12006,30,16,False,
12007,30,17,False,
12008,30,22,False,
12009,30,10,False,
12010,30,31,True,System Delay
12011,30,34,True,System Delay
12012,30,24,False,
12013,30,33,True,Rider Shortage
12014,30,25,False,
12015,30,42,True,Inventory Issue
12016,30,24,False,
12017,30,42,True,Inventory Issue
12018,30,8,False,
12019,30,36,True,Inventory Issue
12020,30,13,False,
12021,30,26,False,
12022,30,33,True,System Delay
12023,30,27,False,
12024,30,26,False,
12025,30,21,False,
12026,30,24,False,
12027,30,24,False,
12028,30,25,False,
12029,30,13,False,
12030,30,26,False,
12031,30,35,True,Rider Shortage
12032,30,19,False,
12033,30,18,False,
12034,30,34,True,Rider Shortage
12035,30,22,False,
12036,30,25,False,
12037,30,28,False,
12038,30,24,False,
12039,30,29,False,
12040,30,23,False,
12041,30,29,False,
12042,30,31,True,Inventory Issue
12043,30,31,True,System Delay
12044,30,14,False,
12045,30,26,False,
12046,30,39,True,Inventory Issue
12047,30,36,True,Inventory Issue
12048,30,20,False,
12049,30,33,True,System Delay
12050,30,15,False,
12051,30,25,False,
12052,30,33,True,Rider Shortage
12053,30,30,False,
12054,30,16,False,
12055,30,25,False,
12056,30,37,True,Inventory Issue
12057,30,25,False,
12058,30,41,True,Rider Shortage
12059,30,30,False,
12060,30,14,False,
12061,30,39,True,System Delay
12062,30,37,True,Rider Shortage
12063,30,20,False,
12064,30,28,False,
12065,30,22,False,
12066,30,30,False,
12067,30,33,True,Inventory Issue
12068,30,37,True,System Delay
12069,30,35,True,Inventory Issue
12070,30,29,False,
12071,30,34,True,System Delay
12072,30,12,False,
12073,30,26,False,
12074,30,36,True,System Delay
12075,30,20,False,
12076,30,24,False,
12077,30,24,False,
12078,30,23,False,
12079,30,25,False,
12080,30,30,False,
12081,30,20,False,
12082,30,22,False,
12083,30,18,False,
12084,30,14,False,
12085,30,15,False,
12086,30,16,False,
12087,30,16,False,
12088,30,20,False,
12089,30,23,False,
12090,30,28,False,
12091,30,32,True,System Delay
12092,30,23,False,
12093,30,29,False,
12094,30,38,True,Inventory Issue
12095,30,27,False,
12096,30,29,False,
12097,30,30,False,
12098,30,33,True,Inventory Issue
12099,30,42,True,System Delay
12100,30,16,False,
12101,30,27,False,
12102,30,20,False,
12103,30,26,False,
12104,30,39,True,Rider Shortage
12105,30,28,False,
12106,30,36,True,System Delay
12107,30,33,True,System Delay
12108,30,25,False,
12109,30,16,False,
12110,30,24,False,
12111,30,25,False,
12112,30,26,False,
12113,30,27,False,
12114,30,24,False,
12115,30,31,True,System Delay
12116,30,22,False,
12117,30,25,False,
12118,30,16,False,
12119,30,19,False,
12120,30,34,True,System Delay
12121,30,19,False,
12122,30,18,False,
12123,30,23,False,
12124,30,35,True,Rider Shortage
12125,30,14,False,
12126,30,37,True,System Delay
12127,30,36,True,Rider Shortage
12128,30,21,False,
12129,30,19,False,
12130,30,20,False,
12131,30,23,False,
12132,30,36,True,System Delay
12133,30,28,False,
12134,30,22,False,
12135,30,34,True,Rider Shortage
12136,30,28,False,
12137,30,22,False,
12138,30,30,False,
12139,30,30,False,
12140,30,40,True,System Delay
12141,30,35,True,Rider Shortage
12142,30,28,False,
12143,30,40,True,System Delay
12144,30,25,False,
12145,30,37,True,Inventory Issue
12146,30,31,True,System Delay
12147,30,19,False,
12148,30,29,False,
12149,30,35,True,Rider Shortage
12150,30,24,False,
12151,30,24,False,
12152,30,31,True,Inventory Issue
12153,30,34,True,Inventory Issue
12154,30,29,False,
12155,30,32,True,Inventory Issue
12156,30,40,True,System Delay
12157,30,26,False,
12158,30,22,False,
12159,30,25,False,
12160,30,35,True,System Delay
12161,30,35,True,Rider Shortage
12162,30,23,False,
12163,30,16,False,
12164,30,19,False,
12165,30,26,False,
12166,30,26,False,
12167,30,14,False,
12168,30,9,False,
12169,30,46,True,Inventory Issue
12170,30,18,False,
12171,30,20,False,
12172,30,34,True,System Delay
12173,30,26,False,
12174,30,22,False,
12175,30,23,False,
12176,30,22,False,
12177,30,32,True,System Delay
12178,30,34,True,System Delay
12179,30,35,True,Inventory Issue
12180,30,36,True,Inventory Issue
12181,30,33,True,Inventory Issue
12182,30,17,False,
12183,30,30,False,
12184,30,28,False,
12185,30,25,False,
12186,30,27,False,
12187,30,29,False,
12188,30,37,True,System Delay
12189,30,45,True,System Delay
12190,30,33,True,Rider Shortage
12191,30,9,False,
12192,30,24,False,
12193,30,15,False,
12194,30,22,False,
12195,30,35,True,Rider Shortage
12196,30,19,False,
12197,30,36,True,System Delay
12198,30,31,True,System Delay
12199,30,18,False,
12200,30,21,False,
12201,30,30,False,
12202,30,25,False,
12203,30,29,False,
12204,30,19,False,
12205,30,16,False,
12206,30,30,False,
12207,30,21,False,
12208,30,10,False,
12209,30,26,False,
12210,30,38,True,Rider Shortage
12211,30,23,False,
12212,30,42,True,System Delay
12213,30,37,True,Rider Shortage
12214,30,20,False,
12215,30,33,True,Inventory Issue
12216,30,31,True,Rider Shortage
12217,30,35,True,Rider Shortage
12218,30,34,True,Rider Shortage
12219,30,21,False,
12220,30,26,False,
12221,30,26,False,
12222,30,17,False,
12223,30,35,True,System Delay
12224,30,24,False,
12225,30,24,False,
12226,30,42,True,Inventory Issue
12227,30,22,False,
12228,30,33,True,System Delay
12229,30,35,True,Rider Shortage
12230,30,14,False,
12231,30,29,False,
12232,30,30,False,
12233,30,31,True,Inventory Issue
12234,30,44,True,Inventory Issue
12235,30,32,True,Rider Shortage
12236,30,25,False,
12237,30,26,False,
12238,30,31,True,Rider Shortage
12239,30,30,False,
12240,30,17,False,
12241,30,31,True,Rider Shortage
12242,30,42,True,Inventory Issue
12243,30,38,True,Inventory Issue
12244,30,30,False,
12245,30,35,True,System Delay
12246,30,27,False,
12247,30,41,True,Rider Shortage
12248,30,28,False,
12249,30,31,True,System Delay
12250,30,20,False,
12251,30,29,False,
12252,30,31,True,Rider Shortage
12253,30,21,False,
12254,30,39,True,Rider Shortage
12255,30,42,True,Rider Shortage
12256,30,29,False,
12257,30,15,False,
12258,30,33,True,System Delay
12259,30,26,False,
12260,30,39,True,Inventory Issue
12261,30,33,True,Inventory Issue
12262,30,27,False,
12263,30,30,False,
12264,30,25,False,
12265,30,15,False,
12266,30,30,False,
12267,30,21,False,
12268,30,32,True,Rider Shortage
12269,30,38,True,Rider Shortage
12270,30,33,True,Rider Shortage
12271,30,37,True,Inventory Issue
12272,30,23,False,
12273,30,34,True,Rider Shortage
12274,30,34,True,Inventory Issue
12275,30,37,True,Inventory Issue
12276,30,26,False,
12277,30,30,False,
12278,30,39,True,Inventory Issue
12279,30,16,False,
12280,30,37,True,Inventory Issue
12281,30,30,False,
12282,30,30,False,
12283,30,32,True,Rider Shortage
12284,30,25,False,
12285,30,23,False,
12286,30,24,False,
12287,30,30,False,
12288,30,17,False,
12289,30,24,False,
12290,30,34,True,Rider Shortage
12291,30,31,True,System Delay
12292,30,31,True,Rider Shortage
12293,30,12,False,
12294,30,24,False,
12295,30,19,False,
12296,30,29,False,
12297,30,9,False,
12298,30,27,False,
12299,30,23,False,
12300,30,27,False,
12301,30,28,False,
12302,30,20,False,
12303,30,38,True,Inventory Issue
12304,30,24,False,
12305,30,31,True,Rider Shortage
12306,30,14,False,
12307,30,17,False,
12308,30,8,False,
12309,30,26,False,
12310,30,21,False,
12311,30,15,False,
12312,30,12,False,
12313,30,33,True,System Delay
12314,30,23,False,
12315,30,32,True,Inventory Issue
12316,30,38,True,Inventory Issue
12317,30,22,False,
12318,30,26,False,
12319,30,25,False,
12320,30,27,False,
12321,30,23,False,
12322,30,30,False,
12323,30,21,False,
12324,30,38,True,Rider Shortage
12325,30,39,True,Inventory Issue
12326,30,40,True,Inventory Issue
12327,30,16,False,
12328,30,32,True,Inventory Issue
12329,30,29,False,
12330,30,27,False,
12331,30,36,True,System Delay
12332,30,17,False,
12333,30,29,False,
12334,30,32,True,Inventory Issue
12335,30,30,False,
12336,30,22,False,
12337,30,16,False,
12338,30,29,False,
12339,30,26,False,
12340,30,25,False,
12341,30,30,False,
12342,30,24,False,
12343,30,26,False,
12344,30,26,False,
12345,30,28,False,
12346,30,20,False,
12347,30,33,True,Inventory Issue
12348,30,25,False,
12349,30,22,False,
12350,30,34,True,System Delay
12351,30,32,True,Rider Shortage
12352,30,31,True,Inventory Issue
12353,30,28,False,
12354,30,27,False,
12355,30,32,True,Inventory Issue
12356,30,37,True,Inventory Issue
12357,30,19,False,
12358,30,48,True,Inventory Issue
12359,30,24,False,
12360,30,32,True,System Delay
12361,30,24,False,
12362,30,27,False,
12363,30,16,False,
12364,30,30,False,
12365,30,30,False,
12366,30,30,False,
12367,30,32,True,Inventory Issue
12368,30,25,False,
12369,30,16,False,
12370,30,22,False,
12371,30,22,False,
12372,30,31,True,Inventory Issue
12373,30,44,True,Rider Shortage
12374,30,19,False,
12375,30,38,True,Rider Shortage
12376,30,26,False,
12377,30,13,False,
12378,30,28,False,
12379,30,19,False,
12380,30,21,False,
12381,30,42,True,Inventory Issue
12382,30,32,True,Rider Shortage
12383,30,19,False,
12384,30,21,False,
12385,30,26,False,
12386,30,9,False,
12387,30,15,False,
12388,30,15,False,
12389,30,30,False,
12390,30,31,True,System Delay
12391,30,24,False,
12392,30,35,True,Inventory Issue
12393,30,42,True,Rider Shortage
12394,30,28,False,
12395,30,23,False,
12396,30,26,False,
12397,30,18,False,
12398,30,30,False,
12399,30,28,False,
12400,30,17,False,
12401,30,14,False,
12402,30,27,False,
12403,30,19,False,
12404,30,24,False,
12405,30,55,True,Inventory Issue
12406,30,19,False,
12407,30,24,False,
12408,30,40,True,System Delay
12409,30,24,False,
12410,30,37,True,System Delay
12411,30,34,True,Rider Shortage
12412,30,37,True,Inventory Issue
12413,30,25,False,
12414,30,23,False,
12415,30,34,True,System Delay
12416,30,34,True,Rider Shortage
12417,30,50,True,System Delay
12418,30,15,False,
12419,30,18,False,
12420,30,23,False,
12421,30,32,True,Inventory Issue
12422,30,28,False,
12423,30,30,False,
12424,30,31,True,System Delay
12425,30,27,False,
12426,30,31,True,Rider Shortage
12427,30,15,False,
12428,30,28,False,
12429,30,34,True,System Delay
12430,30,19,False,
12431,30,35,True,System Delay
12432,30,34,True,Rider Shortage
12433,30,28,False,
12434,30,39,True,System Delay
12435,30,52,True,Inventory Issue
12436,30,26,False,
12437,30,34,True,Inventory Issue
12438,30,23,False,
12439,30,33,True,System Delay
12440,30,26,False,
12441,30,30,False,
12442,30,20,False,
12443,30,20,False,
12444,30,39,True,System Delay
12445,30,35,True,Inventory Issue
12446,30,23,False,
12447,30,21,False,
12448,30,9,False,
12449,30,33,True,System Delay
12450,30,43,True,System Delay
12451,30,25,False,
12452,30,28,False,
12453,30,19,False,
12454,30,41,True,System Delay
12455,30,34,True,Inventory Issue
12456,30,24,False,
12457,30,44,True,Rider Shortage
12458,30,37,True,System Delay
12459,30,30,False,
12460,30,31,True,Inventory Issue
12461,30,22,False,
12462,30,21,False,
12463,30,22,False,
12464,30,35,True,Rider Shortage
12465,30,23,False,
12466,30,22,False,
12467,30,49,True,System Delay
12468,30,36,True,System Delay
12469,30,30,False,
12470,30,31,True,Rider Shortage
12471,30,23,False,
12472,30,25,False,
12473,30,41,True,Inventory Issue
12474,30,27,False,
12475,30,29,False,
12476,30,43,True,Inventory Issue
12477,30,23,False,
12478,30,16,False,
12479,30,37,True,System Delay
12480,30,29,False,
12481,30,42,True,System Delay
12482,30,30,False,
12483,30,27,False,
12484,30,35,True,System Delay
12485,30,24,False,
12486,30,34,True,Rider Shortage
12487,30,18,False,
12488,30,29,False,
12489,30,34,True,Inventory Issue
12490,30,43,True,Inventory Issue
12491,30,24,False,
12492,30,12,False,
12493,30,17,False,
12494,30,44,True,Inventory Issue
12495,30,23,False,
12496,30,33,True,Inventory Issue
12497,30,22,False,
12498,30,34,True,Rider Shortage
12499,30,34,True,Inventory Issue
12500,30,32,True,System Delay
12501,30,31,True,System Delay
12502,30,19,False,
12503,30,23,False,
12504,30,31,True,Inventory Issue
12505,30,23,False,
12506,30,27,False,
12507,30,27,False,
12508,30,24,False,
12509,30,35,True,Rider Shortage
12510,30,32,True,System Delay
12511,30,22,False,
12512,30,23,False,
12513,30,30,False,
12514,30,24,False,
12515,30,22,False,
12516,30,36,True,Rider Shortage
12517,30,26,False,
12518,30,34,True,Inventory Issue
12519,30,31,True,Rider Shortage
12520,30,20,False,
12521,30,27,False,
12522,30,33,True,Inventory Issue
12523,30,38,True,System Delay
12524,30,34,True,Inventory Issue
12525,30,31,True,System Delay
12526,30,19,False,
12527,30,43,True,System Delay
12528,30,16,False,
12529,30,11,False,
12530,30,31,True,Rider Shortage
12531,30,10,False,
12532,30,27,False,
12533,30,32,True,Rider Shortage
12534,30,19,False,
12535,30,33,True,Rider Shortage
12536,30,38,True,Rider Shortage
12537,30,35,True,Inventory Issue
12538,30,22,False,
12539,30,21,False,
12540,30,5,False,
12541,30,20,False,
12542,30,26,False,
12543,30,33,True,Inventory Issue
12544,30,34,True,Inventory Issue
12545,30,19,False,
12546,30,46,True,System Delay
12547,30,23,False,
12548,30,22,False,
12549,30,24,False,
12550,30,36,True,System Delay
12551,30,29,False,
12552,30,25,False,
12553,30,24,False,
12554,30,40,True,Inventory Issue
12555,30,30,False,
12556,30,26,False,
12557,30,49,True,Inventory Issue
12558,30,21,False,
12559,30,23,False,
12560,30,33,True,Inventory Issue
12561,30,30,False,
12562,30,11,False,
12563,30,21,False,
12564,30,18,False,
12565,30,18,False,
12566,30,17,False,
12567,30,36,True,System Delay
12568,30,31,True,Rider Shortage
12569,30,29,False,
12570,30,19,False,
12571,30,28,False,
12572,30,36,True,Rider Shortage
12573,30,24,False,
12574,30,24,False,
12575,30,30,False,
12576,30,20,False,
12577,30,29,False,
12578,30,37,True,System Delay
12579,30,28,False,
12580,30,33,True,Rider Shortage
12581,30,22,False,
12582,30,20,False,
12583,30,27,False,
12584,30,29,False,
12585,30,24,False,
12586,30,34,True,Rider Shortage
12587,30,27,False,
12588,30,34,True,System Delay
12589,30,31,True,Rider Shortage
12590,30,17,False,
12591,30,23,False,
12592,30,37,True,Inventory Issue
12593,30,12,False,
12594,30,47,True,Rider Shortage
12595,30,30,False,
12596,30,41,True,System Delay
12597,30,29,False,
12598,30,26,False,
12599,30,25,False,
12600,30,14,False,
12601,30,38,True,Inventory Issue
12602,30,28,False,
12603,30,23,False,
12604,30,26,False,
12605,30,28,False,
12606,30,13,False,
12607,30,45,True,Inventory Issue
12608,30,37,True,Inventory Issue
12609,30,18,False,
12610,30,38,True,System Delay
12611,30,33,True,System Delay
12612,30,27,False,
12613,30,42,True,Rider Shortage
12614,30,23,False,
12615,30,43,True,System Delay
12616,30,21,False,
12617,30,26,False,
12618,30,29,False,
12619,30,27,False,
12620,30,24,False,
12621,30,29,False,
12622,30,35,True,Rider Shortage
12623,30,19,False,
12624,30,32,True,Rider Shortage
12625,30,26,False,
12626,30,31,True,System Delay
12627,30,16,False,
12628,30,49,True,Rider Shortage
12629,30,38,True,Inventory Issue
12630,30,25,False,
12631,30,23,False,
12632,30,43,True,System Delay
12633,30,37,True,Rider Shortage
12634,30,25,False,
12635,30,32,True,System Delay
12636,30,33,True,Rider Shortage
12637,30,25,False,
12638,30,20,False,
12639,30,36,True,Rider Shortage
12640,30,31,True,System Delay
12641,30,40,True,Inventory Issue
12642,30,32,True,Rider Shortage
12643,30,32,True,Rider Shortage
12644,30,30,False,
12645,30,23,False,
12646,30,35,True,Inventory Issue
12647,30,29,False,
12648,30,21,False,
12649,30,26,False,
12650,30,16,False,
12651,30,9,False,
12652,30,24,False,
12653,30,24,False,
12654,30,18,False,
12655,30,26,False,
12656,30,26,False,
12657,30,44,True,Inventory Issue
12658,30,23,False,
12659,30,17,False,
12660,30,37,True,Rider Shortage
12661,30,34,True,Rider Shortage
12662,30,32,True,Inventory Issue
12663,30,38,True,System Delay
12664,30,29,False,
12665,30,30,False,
12666,30,35,True,Rider Shortage
12667,30,37,True,Inventory Issue
12668,30,23,False,
12669,30,18,False,
12670,30,21,False,
12671,30,28,False,
12672,30,34,True,System Delay
12673,30,20,False,
12674,30,37,True,System Delay
12675,30,22,False,
12676,30,16,False,
12677,30,22,False,
12678,30,11,False,
12679,30,38,True,Rider Shortage
12680,30,28,False,
12681,30,34,True,Inventory Issue
12682,30,26,False,
12683,30,29,False,
12684,30,17,False,
12685,30,13,False,
12686,30,26,False,
12687,30,29,False,
12688,30,23,False,
12689,30,15,False,
12690,30,33,True,Rider Shortage
12691,30,30,False,
12692,30,22,False,
12693,30,23,False,
12694,30,21,False,
12695,30,21,False,
12696,30,25,False,
12697,30,21,False,
12698,30,35,True,Inventory Issue
12699,30,19,False,
12700,30,13,False,
12701,30,34,True,System Delay
12702,30,38,True,Inventory Issue
12703,30,32,True,Rider Shortage
12704,30,31,True,Inventory Issue
12705,30,31,True,System Delay
12706,30,29,False,
12707,30,29,False,
12708,30,36,True,Inventory Issue
12709,30,18,False,
12710,30,34,True,Inventory Issue
12711,30,32,True,Inventory Issue
12712,30,35,True,Inventory Issue
12713,30,42,True,Inventory Issue
12714,30,42,True,Inventory Issue
12715,30,29,False,
12716,30,23,False,
12717,30,33,True,Rider Shortage
12718,30,21,False,
12719,30,23,False,
12720,30,38,True,Rider Shortage
12721,30,41,True,Rider Shortage
12722,30,26,False,
12723,30,27,False,
12724,30,28,False,
12725,30,50,True,System Delay
12726,30,44,True,Inventory Issue
12727,30,23,False,
12728,30,28,False,
12729,30,28,False,
12730,30,34,True,System Delay
12731,30,32,True,Inventory Issue
12732,30,36,True,System Delay
12733,30,27,False,
12734,30,28,False,
12735,30,47,True,System Delay
12736,30,19,False,
12737,30,23,False,
12738,30,19,False,
12739,30,23,False,
12740,30,37,True,Rider Shortage
12741,30,34,True,System Delay
12742,30,18,False,
12743,30,34,True,Inventory Issue
12744,30,30,False,
12745,30,28,False,
12746,30,30,False,
12747,30,32,True,System Delay
12748,30,32,True,Inventory Issue
12749,30,15,False,
12750,30,14,False,
12751,30,42,True,Rider Shortage
12752,30,37,True,System Delay
12753,30,33,True,System Delay
12754,30,32,True,Rider Shortage
12755,30,36,True,Inventory Issue
12756,30,31,True,Inventory Issue
12757,30,18,False,
12758,30,28,False,
12759,30,16,False,
12760,30,12,False,
12761,30,17,False,
12762,30,12,False,
12763,30,32,True,Inventory Issue
12764,30,21,False,
12765,30,26,False,
12766,30,21,False,
12767,30,39,True,Inventory Issue
12768,30,27,False,
12769,30,18,False,
12770,30,27,False,
12771,30,29,False,
12772,30,18,False,
12773,30,12,False,
12774,30,16,False,
12775,30,29,False,
12776,30,29,False,
12777,30,30,False,
12778,30,32,True,Inventory Issue
12779,30,26,False,
12780,30,8,False,
12781,30,17,False,
12782,30,19,False,
12783,30,37,True,Rider Shortage
12784,30,35,True,Rider Shortage
12785,30,29,False,
12786,30,12,False,
12787,30,28,False,
12788,30,11,False,
12789,30,22,False,
12790,30,28,False,
12791,30,31,True,Inventory Issue
12792,30,28,False,
12793,30,39,True,Inventory Issue
12794,30,26,False,
12795,30,35,True,System Delay
12796,30,32,True,Rider Shortage
12797,30,25,False,
12798,30,29,False,
12799,30,27,False,
12800,30,38,True,Rider Shortage
12801,30,16,False,
12802,30,38,True,Inventory Issue
12803,30,25,False,
12804,30,33,True,Rider Shortage
12805,30,35,True,System Delay
12806,30,29,False,
12807,30,37,True,System Delay
12808,30,27,False,
12809,30,28,False,
12810,30,25,False,
12811,30,34,True,Rider Shortage
12812,30,19,False,
12813,30,23,False,
12814,30,35,True,System Delay
12815,30,36,True,Rider Shortage
12816,30,20,False,
12817,30,35,True,Inventory Issue
12818,30,37,True,Rider Shortage
12819,30,35,True,Rider Shortage
12820,30,38,True,Rider Shortage
12821,30,27,False,
12822,30,19,False,
12823,30,29,False,
12824,30,30,False,
12825,30,29,False,
12826,30,25,False,
12827,30,28,False,
12828,30,27,False,
12829,30,29,False,
12830,30,30,False,
12831,30,4,False,
12832,30,32,True,System Delay
12833,30,27,False,
12834,30,37,True,Inventory Issue
12835,30,38,True,Inventory Issue
12836,30,30,False,
12837,30,15,False,
12838,30,24,False,
12839,30,25,False,
12840,30,34,True,System Delay
12841,30,28,False,
12842,30,25,False,
12843,30,41,True,System Delay
12844,30,17,False,
12845,30,24,False,
12846,30,30,False,
12847,30,33,True,Inventory Issue
12848,30,34,True,System Delay
12849,30,18,False,
12850,30,24,False,
12851,30,37,True,Inventory Issue
12852,30,23,False,
12853,30,31,True,System Delay
12854,30,43,True,Rider Shortage
12855,30,17,False,
12856,30,31,True,Inventory Issue
12857,30,26,False,
12858,30,35,True,Inventory Issue
12859,30,39,True,Rider Shortage
12860,30,30,False,
12861,30,22,False,
12862,30,19,False,
12863,30,18,False,
12864,30,24,False,
12865,30,33,True,System Delay
12866,30,25,False,
12867,30,26,False,
12868,30,19,False,
12869,30,41,True,Inventory Issue
12870,30,47,True,System Delay
12871,30,13,False,
12872,30,24,False,
12873,30,15,False,
12874,30,25,False,
12875,30,24,False,
12876,30,25,False,
12877,30,32,True,System Delay
12878,30,42,True,Inventory Issue
12879,30,35,True,Rider Shortage
12880,30,26,False,
12881,30,28,False,
12882,30,29,False,
12883,30,41,True,Rider Shortage
12884,30,19,False,
12885,30,28,False,
12886,30,27,False,
12887,30,33,True,System Delay
12888,30,14,False,
12889,30,42,True,Rider Shortage
12890,30,20,False,
12891,30,39,True,System Delay
12892,30,38,True,Rider Shortage
12893,30,41,True,System Delay
12894,30,32,True,System Delay
12895,30,27,False,
12896,30,20,False,
12897,30,33,True,Inventory Issue
12898,30,41,True,System Delay
12899,30,26,False,
12900,30,32,True,Rider Shortage
12901,30,27,False,
12902,30,26,False,
12903,30,40,True,Rider Shortage
12904,30,33,True,Rider Shortage
12905,30,31,True,Inventory Issue
12906,30,25,False,
12907,30,25,False,
12908,30,33,True,System Delay
12909,30,17,False,
12910,30,29,False,
12911,30,24,False,
12912,30,43,True,System Delay
12913,30,20,False,
12914,30,33,True,Rider Shortage
12915,30,36,True,System Delay
12916,30,23,False,
12917,30,29,False,
12918,30,27,False,
12919,30,40,True,Rider Shortage
12920,30,18,False,
12921,30,34,True,System Delay
12922,30,38,True,Rider Shortage
12923,30,27,False,
12924,30,30,False,
12925,30,32,True,Inventory Issue
12926,30,22,False,
12927,30,25,False,
12928,30,30,False,
12929,30,27,False,
12930,30,31,True,System Delay
12931,30,28,False,
12932,30,41,True,Rider Shortage
12933,30,34,True,System Delay
12934,30,36,True,System Delay
12935,30,22,False,
12936,30,34,True,Rider Shortage
12937,30,21,False,
12938,30,21,False,
12939,30,34,True,Inventory Issue
12940,30,25,False,
12941,30,27,False,
12942,30,32,True,System Delay
12943,30,39,True,Rider Shortage
12944,30,35,True,Inventory Issue
12945,30,25,False,
12946,30,38,True,Inventory Issue
12947,30,31,True,Inventory Issue
12948,30,18,False,
12949,30,33,True,Inventory Issue
12950,30,31,True,System Delay
12951,30,26,False,
12952,30,19,False,
12953,30,33,True,Rider Shortage
12954,30,12,False,
12955,30,23,False,
12956,30,20,False,
12957,30,24,False,
12958,30,31,True,Rider Shortage
12959,30,30,False,
12960,30,22,False,
12961,30,40,True,Rider Shortage
12962,30,29,False,
12963,30,30,False,
