order_id,customer_id,order_date,order_amount,order_status,city,cancellation_reason
11258,1841,2024-03-17,1231.5,Completed,Pune,
11259,1911,2024-03-01,2305.91,Completed,Hyderabad,
11260,3665,2024-02-20,494.03,Completed,Hyderabad,
11261,2911,2024-06-18,1614.49,Completed,Chennai,
11262,743,2024-05-15,935.32,Completed,Bengaluru,
11263,3161,2024-06-26,484.28,Cancelled,Mumbai,Payment Failed
11264,1317,2024-05-08,1104.24,Completed,Chennai,
11265,4542,2024-01-11,1184.26,Completed,Bengaluru,
11266,3806,2024-04-16,1036.2,Completed,Delhi,
11267,1041,2024-02-17,1961.19,Completed,Mumbai,
11268,1732,2024-05-17,2130.17,Completed,Pune,
11269,1656,2024-05-22,542.08,Completed,Pune,
11270,1568,2024-04-12,586.18,Completed,Bengaluru,
11271,1811,2024-02-16,1168.8,Completed,Mumbai,
11272,2329,2024-06-01,936.43,Completed,Chennai,
11273,3017,2024-04-21,2085.02,Completed,Chennai,
11274,1495,2024-01-06,2492.67,Completed,Delhi,
11275,605,2024-01-11,616.55,Completed,Hyderabad,
11276,478,2024-01-17,1953.85,Completed,Mumbai,
11277,4706,2024-05-22,1596.67,Completed,Delhi,
11278,142,2024-01-16,1682.18,Completed,Bengaluru,
11279,4656,2024-02-25,808.22,Completed,Pune,
11280,2099,2024-03-06,423.55,Completed,Hyderabad,
11281,2571,2024-06-12,1449.49,Completed,Pune,
11282,4027,2024-03-23,1611.06,Completed,Delhi,
11283,1287,2024-06-14,2415.01,Completed,Hyderabad,
11284,4805,2024-03-15,1753.03,Cancelled,Delhi,Price
11285,1210,2024-05-06,1220.47,Cancelled,Pune,Payment Failed
11286,808,2024-05-10,2486.2,Completed,Mumbai,
11287,2129,2024-01-18,1058.45,Completed,Pune,
11288,3806,2024-03-29,573.88,Completed,Bengaluru,
11289,4505,2024-04-03,1621.35,Completed,Bengaluru,
11290,974,2024-01-17,812.38,Completed,Delhi,
11291,2939,2024-04-23,2321.07,Completed,Chennai,
11292,86,2024-04-16,1184.1,Completed,Bengaluru,
11293,1797,2024-04-08,544.12,Completed,Chennai,
11294,1308,2024-01-13,525.75,Completed,Mumbai,
11295,460,2024-03-03,1694.17,Completed,Mumbai,
11296,2509,2024-01-14,1041.56,Completed,Hyderabad,
11297,1145,2024-06-12,1036.57,Completed,Bengaluru,
11298,3889,2024-01-18,1608.35,Cancelled,Delhi,Payment Failed
11299,4665,2024-05-12,709.48,Completed,Pune,
11300,3261,2024-01-14,534.48,Completed,Mumbai,
11301,4646,2024-01-25,1711.7,Completed,Hyderabad,
11302,1410,2024-02-13,212.05,Completed,Chennai,
11303,4267,2024-04-30,2286.94,Completed,Delhi,
11304,1354,2024-02-08,620.83,Completed,Mumbai,
11305,4131,2024-05-19,1230.07,Completed,Chennai,
11306,1225,2024-04-13,686.4,Completed,Chennai,
11307,1192,2024-03-02,701.91,Completed,Mumbai,
11308,1533,2024-02-22,2120.5,Completed,Delhi,
11309,1917,2024-02-22,1545.58,Completed,Hyderabad,
11310,3318,2024-06-04,916.34,Completed,Mumbai,
11311,1248,2024-06-11,777.53,Completed,Delhi,
11312,2618,2024-04-27,689.58,Completed,Delhi,
11313,4633,2024-03-05,1475.23,Completed,Hyderabad,
11314,2026,2024-05-10,1880.82,Completed,Mumbai,
11315,3512,2024-02-12,783.11,Completed,Bengaluru,
11316,4640,2024-02-19,964.29,Completed,Delhi,
11317,3693,2024-05-16,1856.84,Completed,Chennai,
11318,4841,2024-02-05,1895.74,Completed,Delhi,
11319,4629,2024-01-23,676.84,Cancelled,Mumbai,Delay
11320,3484,2024-03-14,1079.07,Completed,Hyderabad,
11321,3324,2024-02-19,2200.9,Completed,Hyderabad,
11322,1939,2024-02-24,1902.44,Completed,Mumbai,
11323,1016,2024-05-04,573.74,Completed,Chennai,
11324,2584,2024-01-12,1087.71,Completed,Hyderabad,
11325,928,2024-03-23,2438.58,Cancelled,Mumbai,Delay
11326,1512,2024-02-01,1408.37,Completed,Bengaluru,
11327,1738,2024-05-31,1854.5,Completed,Pune,
11328,3039,2024-03-26,411.68,Completed,Hyderabad,
11329,1722,2024-06-03,2114.77,Completed,Delhi,
11330,2767,2024-01-19,1591.01,Completed,Delhi,
11331,4703,2024-02-20,603.88,Completed,Mumbai,
11332,3420,2024-03-04,1074.49,Completed,Mumbai,
11333,2826,2024-05-09,390.96,Completed,Delhi,
11334,4422,2024-06-12,1987.12,Completed,Hyderabad,
11335,2735,2024-05-07,1913.22,Completed,Mumbai,
11336,219,2024-05-18,1327.53,Completed,Chennai,
11337,522,2024-03-04,1239.64,Cancelled,Mumbai,Payment Failed
11338,405,2024-01-01,1265.88,Completed,Mumbai,
11339,580,2024-03-29,286.17,Completed,Chennai,
11340,4886,2024-01-26,1046.96,Completed,Pune,
11341,1855,2024-05-18,495.56,Cancelled,Chennai,Price
11342,4422,2024-03-27,625.02,Cancelled,Delhi,Delay
11343,3698,2024-01-02,2412.87,Completed,Chennai,
11344,1836,2024-04-02,802.11,Completed,Mumbai,
11345,158,2024-06-16,1312.34,Completed,Bengaluru,
11346,3176,2024-04-28,2241.92,Completed,Hyderabad,
11347,1622,2024-05-11,1151.03,Completed,Bengaluru,
11348,3678,2024-03-20,1415.82,Completed,Chennai,
11349,806,2024-04-20,588.21,Completed,Mumbai,
11350,1306,2024-06-13,855.68,Cancelled,Delhi,Payment Failed
11351,2195,2024-05-05,1364.06,Cancelled,Hyderabad,Delay
11352,514,2024-01-05,1039.27,Completed,Chennai,
11353,504,2024-05-22,287.99,Cancelled,Pune,Price
11354,4509,2024-01-26,1121.91,Completed,Pune,
11355,2640,2024-01-06,2074.74,Cancelled,Delhi,Payment Failed
11356,766,2024-05-02,466.94,Cancelled,Bengaluru,Price
11357,237,2024-02-13,243.08,Completed,Mumbai,
11358,4492,2024-02-27,473.02,Completed,Bengaluru,
11359,2005,2024-03-21,1779.8,Completed,Pune,
11360,1800,2024-02-15,2027.68,Completed,Chennai,
11361,3388,2024-04-11,312.07,Completed,Delhi,
11362,4000,2024-06-18,2241.37,Completed,Bengaluru,
11363,1447,2024-02-17,1642.85,Completed,Hyderabad,
11364,132,2024-04-23,1391.7,Completed,Bengaluru,
11365,3676,2024-06-03,783.26,Completed,Bengaluru,
11366,2035,2024-01-20,1054.91,Completed,Bengaluru,
11367,4214,2024-04-24,2378.04,Completed,Pune,
11368,4734,2024-06-11,2296.56,Cancelled,Mumbai,Price
11369,2045,2024-03-16,1638.57,Cancelled,Delhi,Price
11370,4435,2024-06-24,1531.5,Completed,Hyderabad,
11371,1459,2024-04-30,684.25,Completed,Mumbai,
11372,2023,2024-06-28,2392.54,Completed,Pune,
11373,1949,2024-04-18,1937.4,Completed,Pune,
11374,1621,2024-03-08,1079.2,Completed,Chennai,
11375,4772,2024-05-11,2076.41,Cancelled,Mumbai,Delay
11376,3814,2024-06-15,687.31,Completed,Pune,
11377,2162,2024-05-28,690.43,Completed,Pune,
11378,4402,2024-03-06,2019.21,Completed,Delhi,
11379,1758,2024-05-23,1486.41,Completed,Mumbai,
11380,4719,2024-05-14,1478.42,Completed,Pune,
11381,4151,2024-03-23,1519.44,Cancelled,Chennai,Delay
11382,524,2024-01-09,489.36,Completed,Chennai,
11383,2482,2024-01-17,1003.99,Completed,Bengaluru,
11384,4286,2024-04-22,1518.08,Completed,Pune,
11385,4485,2024-05-19,769.45,Completed,Pune,
11386,346,2024-06-21,1359.21,Completed,Hyderabad,
11387,2313,2024-04-29,1481.18,Completed,Pune,
11388,1699,2024-01-11,2368.47,Completed,Mumbai,
11389,141,2024-05-20,765.28,Completed,Hyderabad,
11390,4335,2024-06-07,1210.52,Completed,Mumbai,
11391,1122,2024-01-26,2457.48,Completed,Hyderabad,
11392,2884,2024-03-03,629.62,Cancelled,Hyderabad,Payment Failed
11393,1035,2024-06-07,1994.04,Completed,Hyderabad,
11394,4274,2024-01-22,607.46,Completed,Delhi,
11395,983,2024-05-13,2155.11,Completed,Hyderabad,
11396,2445,2024-05-27,1322.34,Completed,Delhi,
11397,3461,2024-01-10,2435.97,Completed,Chennai,
11398,2585,2024-03-23,591.17,Completed,Bengaluru,
11399,4734,2024-06-11,1782.23,Completed,Pune,
11400,2314,2024-01-26,1799.14,Completed,Hyderabad,
11401,1157,2024-03-11,1853.41,Completed,Bengaluru,
11402,1578,2024-02-06,432.23,Completed,Mumbai,
11403,3033,2024-05-15,863.69,Completed,Pune,
11404,1308,2024-05-12,977.44,Completed,Chennai,
11405,4235,2024-06-20,945.86,Completed,Bengaluru,
11406,4165,2024-05-05,1752.55,Completed,Chennai,
11407,2853,2024-04-24,326.11,Completed,Delhi,
11408,2225,2024-04-01,1879.18,Completed,Chennai,
11409,3445,2024-04-26,1411.14,Completed,Hyderabad,
11410,4641,2024-02-18,597.89,Completed,Mumbai,
11411,1252,2024-02-05,720.07,Completed,Hyderabad,
11412,1672,2024-01-26,424.43,Completed,Pune,
11413,1396,2024-02-14,1255.84,Completed,Mumbai,
11414,1015,2024-03-01,1568.32,Completed,Hyderabad,
11415,4742,2024-06-20,1536.24,Completed,Hyderabad,
11416,3215,2024-05-11,2413.45,Completed,Chennai,
11417,757,2024-03-16,880.72,Completed,Hyderabad,
11418,2032,2024-02-27,1952.78,Completed,Delhi,
11419,2621,2024-04-14,1863.08,Completed,Pune,
11420,2430,2024-01-26,341.05,Cancelled,Mumbai,Price
11421,4567,2024-04-04,2339.01,Completed,Chennai,
11422,1232,2024-03-19,2342.0,Completed,Pune,
11423,4025,2024-05-07,1111.57,Cancelled,Pune,Delay
11424,35,2024-06-05,1160.66,Completed,Bengaluru,
11425,3675,2024-05-16,2085.07,Completed,Pune,
11426,21,2024-03-18,1338.57,Completed,Bengaluru,
11427,2313,2024-02-05,2038.16,Completed,Hyderabad,
11428,3472,2024-05-11,283.09,Completed,Chennai,
11429,457,2024-02-28,775.62,Completed,Hyderabad,
11430,2998,2024-06-13,409.45,Completed,Mumbai,
11431,4479,2024-05-03,1244.66,Completed,Pune,
11432,2583,2024-03-28,2164.57,Cancelled,Bengaluru,Payment Failed
11433,1063,2024-03-21,1510.51,Completed,Bengaluru,
11434,1591,2024-05-20,1396.77,Completed,Hyderabad,
11435,1866,2024-05-27,1042.05,Completed,Chennai,
11436,47,2024-01-17,346.3,Cancelled,Chennai,Payment Failed
11437,4842,2024-02-20,1962.74,Completed,Delhi,
11438,4635,2024-02-24,1512.76,Completed,Bengaluru,
11439,4775,2024-06-09,2341.22,Completed,Delhi,
11440,3989,2024-05-28,1193.52,Completed,Chennai,
11441,1654,2024-03-21,1123.45,Completed,Mumbai,
11442,45,2024-05-29,2441.0,Completed,Hyderabad,
11443,4371,2024-06-01,524.66,Completed,Delhi,
11444,3765,2024-04-19,780.43,Completed,Pune,
11445,3033,2024-05-19,1322.78,Completed,Bengaluru,
11446,3383,2024-05-22,1404.15,Completed,Hyderabad,
11447,4328,2024-03-26,1462.05,Completed,Chennai,
11448,86,2024-01-02,687.85,Completed,Hyderabad,
11449,3177,2024-05-11,2331.75,Completed,Pune,
11450,4273,2024-02-14,1818.05,Completed,Bengaluru,
11451,1614,2024-01-13,794.41,Completed,Hyderabad,
11452,3292,2024-02-24,876.64,Completed,Bengaluru,
11453,588,2024-06-08,2224.82,Completed,Pune,
11454,603,2024-01-22,1074.82,Completed,Chennai,
11455,3517,2024-03-29,1479.64,Completed,Bengaluru,
11456,1257,2024-02-24,476.98,Completed,Bengaluru,
11457,2162,2024-05-24,778.99,Cancelled,Hyderabad,Price
11458,4680,2024-06-27,1158.13,Completed,Delhi,
11459,3036,2024-05-15,1709.12,Completed,Hyderabad,
11460,2418,2024-04-06,844.51,Completed,Pune,
11461,3023,2024-05-17,2386.75,Completed,Pune,
11462,2120,2024-01-19,706.5,Completed,Mumbai,
11463,4956,2024-05-07,1991.49,Completed,Pune,
11464,2401,2024-05-21,1038.58,Completed,Chennai,
11465,810,2024-03-07,2116.82,Completed,Mumbai,
11466,2789,2024-03-01,2323.14,Completed,Pune,
11467,638,2024-03-03,630.14,Completed,Hyderabad,
11468,153,2024-04-14,1330.4,Completed,Bengaluru,
11469,2434,2024-04-13,555.04,Completed,Delhi,
11470,2739,2024-05-18,1823.4,Completed,Chennai,
11471,139,2024-06-23,2114.15,Completed,Pune,
11472,726,2024-05-13,1095.78,Cancelled,Bengaluru,Delay
11473,3543,2024-02-03,1112.53,Cancelled,Mumbai,Delay
11474,2366,2024-04-08,668.83,Completed,Chennai,
11475,19,2024-03-04,905.03,Completed,Hyderabad,
11476,1437,2024-03-27,944.95,Completed,Pune,
11477,1962,2024-03-21,557.82,Completed,Delhi,
11478,2455,2024-03-06,912.89,Completed,Hyderabad,
11479,1852,2024-06-07,2286.69,Completed,Delhi,
11480,863,2024-03-23,948.39,Completed,Pune,
11481,101,2024-04-01,831.21,Completed,Mumbai,
11482,593,2024-05-15,1084.68,Completed,Hyderabad,
11483,3925,2024-06-18,2408.63,Completed,Hyderabad,
11484,4462,2024-06-17,1958.53,Completed,Bengaluru,
11485,2510,2024-06-16,664.0,Completed,Bengaluru,
11486,1956,2024-05-29,1930.87,Completed,Chennai,
11487,1655,2024-05-31,1962.34,Cancelled,Delhi,Payment Failed
11488,4428,2024-02-07,2385.32,Cancelled,Hyderabad,Price
11489,4781,2024-05-09,2249.52,Completed,Mumbai,
11490,1689,2024-05-04,418.95,Completed,Pune,
11491,911,2024-02-10,1245.53,Completed,Bengaluru,
11492,4642,2024-01-19,1816.89,Completed,Delhi,
11493,1182,2024-04-14,2438.75,Completed,Chennai,
11494,2957,2024-05-09,395.86,Cancelled,Delhi,Price
11495,605,2024-04-01,1046.94,Completed,Pune,
11496,2371,2024-04-05,1332.11,Completed,Hyderabad,
11497,2011,2024-03-02,1150.46,Cancelled,Hyderabad,Price
11498,4136,2024-01-16,1248.29,Cancelled,Chennai,Delay
11499,203,2024-04-03,1048.93,Completed,Hyderabad,
11500,243,2024-05-29,2432.43,Completed,Delhi,
11501,1530,2024-05-21,2047.46,Completed,Chennai,
11502,3741,2024-04-25,1894.32,Completed,Mumbai,
11503,2722,2024-02-25,1144.61,Completed,Bengaluru,
11504,660,2024-03-05,2227.5,Completed,Hyderabad,
11505,713,2024-06-21,414.68,Completed,Mumbai,
11506,3896,2024-02-23,529.86,Completed,Pune,
11507,1175,2024-03-26,2394.33,Completed,Pune,
11508,247,2024-06-22,1504.07,Completed,Pune,
11509,731,2024-06-09,566.75,Completed,Delhi,
11510,3928,2024-02-19,2383.04,Completed,Hyderabad,
11511,3944,2024-04-14,2442.14,Completed,Pune,
11512,1561,2024-01-22,2227.43,Cancelled,Delhi,Delay
11513,985,2024-02-09,748.68,Completed,Bengaluru,
11514,496,2024-02-08,840.54,Completed,Mumbai,
11515,2663,2024-04-14,1136.04,Completed,Mumbai,
11516,2127,2024-06-17,1532.44,Completed,Bengaluru,
11517,2576,2024-03-08,2482.02,Completed,Pune,
11518,1083,2024-01-07,2399.11,Completed,Delhi,
11519,2754,2024-03-25,2318.62,Completed,Mumbai,
11520,4995,2024-05-11,405.34,Completed,Delhi,
11521,2959,2024-03-16,1941.48,Cancelled,Mumbai,Price
11522,544,2024-03-31,2216.75,Completed,Pune,
11523,3064,2024-03-24,966.54,Completed,Pune,
11524,1903,2024-06-02,705.02,Completed,Hyderabad,
11525,4315,2024-01-31,1921.42,Completed,Pune,
11526,3172,2024-04-08,408.93,Completed,Hyderabad,
11527,2151,2024-02-21,2363.97,Completed,Pune,
11528,884,2024-04-21,558.98,Cancelled,Delhi,Price
11529,2678,2024-03-12,1252.34,Completed,Hyderabad,
11530,2803,2024-01-21,2460.44,Completed,Hyderabad,
11531,3976,2024-01-16,2472.91,Completed,Delhi,
11532,7,2024-06-27,1984.78,Completed,Bengaluru,
11533,2436,2024-01-16,2130.13,Completed,Mumbai,
11534,1546,2024-05-25,2424.49,Cancelled,Pune,Price
11535,4924,2024-06-23,2333.09,Completed,Mumbai,
11536,2090,2024-02-25,1630.85,Completed,Pune,
11537,4192,2024-06-04,1889.62,Completed,Chennai,
11538,2294,2024-03-22,1565.69,Completed,Hyderabad,
11539,4210,2024-03-18,1364.94,Completed,Chennai,
11540,2592,2024-02-06,2225.91,Completed,Bengaluru,
11541,4426,2024-05-23,1897.46,Completed,Hyderabad,
11542,3575,2024-02-29,2177.58,Cancelled,Delhi,Delay
11543,4041,2024-01-11,420.6,Completed,Hyderabad,
11544,3225,2024-05-05,1525.92,Completed,Pune,
11545,1241,2024-03-06,957.89,Completed,Delhi,
11546,3830,2024-05-05,1380.81,Completed,Pune,
11547,3494,2024-02-01,1609.82,Completed,Chennai,
11548,3591,2024-05-26,2145.24,Completed,Mumbai,
11549,717,2024-02-25,273.32,Completed,Pune,
11550,264,2024-01-05,577.16,Cancelled,Bengaluru,Delay
11551,318,2024-05-10,2319.33,Completed,Pune,
11552,2208,2024-06-04,2424.72,Completed,Bengaluru,
11553,2525,2024-03-30,327.47,Completed,Hyderabad,
11554,641,2024-04-03,963.11,Completed,Hyderabad,
11555,859,2024-03-12,222.38,Completed,Chennai,
11556,4244,2024-04-09,1942.13,Completed,Pune,
11557,1471,2024-01-29,1768.46,Completed,Mumbai,
11558,975,2024-02-28,1499.05,Completed,Mumbai,
11559,1286,2024-01-25,1790.82,Completed,Bengaluru,
11560,52,2024-05-29,1436.92,Completed,Chennai,
11561,4354,2024-04-06,749.33,Completed,Chennai,
11562,1020,2024-04-10,1934.97,Completed,Chennai,
11563,3623,2024-04-26,2001.54,Completed,Pune,
11564,4344,2024-01-23,2164.66,Completed,Chennai,
11565,1913,2024-03-10,2394.38,Completed,Bengaluru,
11566,288,2024-03-19,1919.35,Cancelled,Hyderabad,Delay
11567,4640,2024-03-19,325.46,Completed,Pune,
11568,4739,2024-06-16,247.93,Completed,Pune,
11569,3902,2024-04-07,1901.7,Completed,Pune,
11570,4109,2024-01-14,328.92,Completed,Bengaluru,
11571,4934,2024-01-29,926.67,Completed,Pune,
11572,2581,2024-05-23,513.17,Completed,Chennai,
11573,3517,2024-03-27,2428.47,Completed,Delhi,
11574,1550,2024-01-10,927.71,Completed,Bengaluru,
11575,4935,2024-02-16,326.84,Completed,Chennai,
11576,2667,2024-01-04,2384.1,Completed,Mumbai,
11577,2454,2024-01-12,1600.11,Completed,Mumbai,
11578,1568,2024-02-11,283.05,Completed,Delhi,
11579,3753,2024-01-04,2116.73,Completed,Mumbai,
11580,288,2024-03-24,550.82,Completed,Pune,
11581,2474,2024-04-01,2045.6,Cancelled,Hyderabad,Payment Failed
11582,436,2024-04-01,1586.33,Completed,Mumbai,
11583,990,2024-01-06,607.36,Completed,Chennai,
11584,3560,2024-05-21,1930.98,Completed,Bengaluru,
11585,2406,2024-02-04,1245.36,Completed,Mumbai,
11586,255,2024-06-23,1667.63,Completed,Delhi,
11587,2010,2024-03-05,2199.88,Completed,Pune,
11588,1835,2024-05-26,798.69,Completed,Chennai,
11589,4262,2024-02-26,1041.73,Completed,Mumbai,
11590,465,2024-01-13,2493.73,Completed,Pune,
11591,4352,2024-05-15,1368.66,Completed,Chennai,
11592,423,2024-01-18,1484.56,Cancelled,Chennai,Payment Failed
11593,4294,2024-06-11,856.51,Cancelled,Chennai,Delay
11594,4653,2024-03-27,1156.86,Completed,Delhi,
11595,1896,2024-04-23,1353.57,Completed,Mumbai,
11596,1289,2024-01-26,794.42,Completed,Delhi,
11597,1349,2024-06-14,747.73,Completed,Pune,
11598,555,2024-03-06,1581.07,Completed,Chennai,
11599,7,2024-01-26,622.4,Completed,Hyderabad,
11600,1766,2024-05-05,1472.95,Completed,Hyderabad,
11601,2092,2024-02-26,1824.29,Completed,Bengaluru,
11602,3244,2024-01-25,655.99,Completed,Pune,
11603,3174,2024-01-30,1915.52,Completed,Mumbai,
11604,4831,2024-05-14,1027.27,Completed,Delhi,
11605,1658,2024-01-27,2482.76,Completed,Chennai,
11606,812,2024-05-18,2451.88,Completed,Delhi,
11607,1229,2024-04-10,2036.77,Completed,Pune,
11608,1963,2024-05-15,988.26,Completed,Hyderabad,
11609,491,2024-01-11,2355.58,Completed,Delhi,
11610,318,2024-05-05,2497.19,Completed,Bengaluru,
11611,4314,2024-01-30,1263.24,Completed,Pune,
11612,2549,2024-04-03,1613.56,Completed,Mumbai,
11613,1841,2024-04-25,213.77,Completed,Delhi,
11614,1217,2024-01-15,300.13,Completed,Chennai,
11615,333,2024-02-04,1351.37,Completed,Mumbai,
11616,1177,2024-02-08,1601.42,Completed,Hyderabad,
11617,2601,2024-01-24,918.5,Completed,Hyderabad,
11618,3095,2024-01-08,428.0,Completed,Mumbai,
11619,2264,2024-02-12,1999.23,Completed,Delhi,
11620,1067,2024-06-18,1163.15,Completed,Hyderabad,
11621,3433,2024-03-24,1692.35,Completed,Delhi,
11622,2791,2024-06-17,1695.46,Completed,Delhi,
11623,2462,2024-02-16,1457.73,Completed,Hyderabad,
11624,3490,2024-01-26,610.53,Completed,Delhi,
11625,2670,2024-06-28,1616.99,Completed,Bengaluru,
11626,1674,2024-05-29,940.79,Completed,Hyderabad,
11627,2364,2024-05-12,2083.99,Completed,Mumbai,
11628,3969,2024-05-22,644.35,Completed,Bengaluru,
11629,3724,2024-06-12,869.64,Completed,Mumbai,
11630,3502,2024-04-10,1212.7,Completed,Hyderabad,
11631,2815,2024-03-03,1902.03,Completed,Pune,
11632,349,2024-04-02,1857.73,Cancelled,Delhi,Payment Failed
11633,2123,2024-06-25,975.35,Completed,Chennai,
11634,4134,2024-02-24,1374.73,Completed,Bengaluru,
11635,3518,2024-03-12,738.74,Completed,Delhi,
11636,212,2024-02-29,1971.84,Completed,Bengaluru,
11637,3530,2024-01-29,652.43,Completed,Pune,
11638,4881,2024-01-19,2084.5,Completed,Pune,
11639,3637,2024-03-13,2354.79,Completed,Hyderabad,
11640,4101,2024-05-17,2480.72,Completed,Chennai,
11641,1267,2024-04-10,2171.01,Completed,Chennai,
11642,148,2024-05-17,709.91,Completed,Mumbai,
11643,1710,2024-02-26,1157.98,Completed,Chennai,
11644,3023,2024-03-08,404.32,Completed,Bengaluru,
11645,3991,2024-03-27,578.47,Completed,Mumbai,
11646,3465,2024-04-12,314.3,Completed,Pune,
11647,3837,2024-03-12,1674.5,Completed,Delhi,
11648,3322,2024-05-08,1426.33,Completed,Delhi,
11649,4524,2024-04-27,2309.13,Completed,Chennai,
11650,369,2024-05-19,1264.92,Completed,Hyderabad,
11651,3981,2024-06-11,1677.31,Completed,Chennai,
11652,4744,2024-04-25,1123.67,Completed,Delhi,
11653,1471,2024-03-22,2107.75,Completed,Delhi,
11654,3094,2024-06-09,2330.66,Completed,Pune,
11655,2598,2024-04-18,1192.98,Completed,Bengaluru,
11656,4635,2024-06-01,390.21,Completed,Hyderabad,
11657,3354,2024-01-16,576.13,Completed,Chennai,
11658,1303,2024-05-15,1857.25,Completed,Mumbai,
11659,3325,2024-02-04,948.12,Cancelled,Mumbai,Price
11660,1895,2024-06-22,2006.39,Completed,Chennai,
11661,4063,2024-05-18,1924.45,Cancelled,Chennai,Payment Failed
11662,2525,2024-02-13,1796.89,Completed,Pune,
11663,1089,2024-05-18,2072.7,Completed,Mumbai,
11664,1327,2024-05-18,1940.08,Cancelled,Delhi,Payment Failed
11665,4270,2024-05-29,1654.95,Completed,Delhi,
11666,1284,2024-03-25,209.72,Cancelled,Delhi,Delay
11667,3357,2024-03-22,1386.06,Completed,Delhi,
11668,1103,2024-06-24,1569.08,Completed,Pune,
11669,1068,2024-04-11,2409.49,Completed,Chennai,
11670,745,2024-03-03,1696.11,Completed,Delhi,
11671,3075,2024-06-27,1523.59,Cancelled,Delhi,Delay
11672,2491,2024-06-21,1444.75,Cancelled,Chennai,Payment Failed
11673,2127,2024-02-02,437.57,Completed,Hyderabad,
11674,3765,2024-02-29,1183.53,Completed,Pune,
11675,2863,2024-05-02,509.02,Completed,Mumbai,
11676,3079,2024-01-02,321.2,Completed,Bengaluru,
11677,883,2024-05-20,957.78,Cancelled,Chennai,Price
11678,2561,2024-02-26,1684.52,Completed,Hyderabad,
11679,4792,2024-06-19,2193.63,Completed,Chennai,
11680,3835,2024-02-14,2063.84,Completed,Delhi,
11681,2775,2024-01-31,877.79,Completed,Chennai,
11682,77,2024-05-17,305.79,Completed,Bengaluru,
11683,3115,2024-01-23,1126.16,Completed,Mumbai,
11684,3229,2024-01-29,923.99,Completed,Mumbai,
11685,1013,2024-01-31,1053.91,Completed,Mumbai,
11686,4286,2024-01-18,1485.93,Completed,Mumbai,
11687,875,2024-01-11,269.95,Completed,Pune,
11688,4358,2024-04-12,1052.85,Completed,Pune,
11689,3557,2024-02-16,1484.86,Completed,Bengaluru,
11690,2326,2024-01-03,1191.23,Completed,Hyderabad,
11691,1726,2024-05-09,1734.63,Completed,Hyderabad,
11692,3989,2024-03-12,628.1,Completed,Mumbai,
11693,2355,2024-06-07,553.8,Cancelled,Bengaluru,Price
11694,3968,2024-05-15,908.11,Completed,Pune,
11695,2655,2024-06-19,433.98,Completed,Delhi,
11696,3228,2024-06-24,743.4,Cancelled,Bengaluru,Price
11697,4396,2024-05-09,399.88,Cancelled,Hyderabad,Price
11698,2395,2024-01-22,1124.55,Completed,Chennai,
11699,4522,2024-05-03,1836.35,Cancelled,Mumbai,Delay
11700,42,2024-05-12,859.04,Completed,Hyderabad,
11701,4734,2024-05-14,208.58,Cancelled,Hyderabad,Price
11702,1849,2024-01-20,1481.26,Cancelled,Chennai,Price
11703,2125,2024-03-17,1791.47,Completed,Pune,
11704,4192,2024-05-09,1100.03,Completed,Chennai,
11705,2867,2024-02-01,883.1,Cancelled,Chennai,Price
11706,4833,2024-03-30,1328.47,Completed,Bengaluru,
11707,1647,2024-01-03,432.85,Completed,Hyderabad,
11708,205,2024-06-17,1681.03,Completed,Hyderabad,
11709,3335,2024-02-11,1886.58,Completed,Delhi,
11710,3660,2024-03-17,1820.65,Cancelled,Pune,Price
11711,655,2024-06-21,955.93,Completed,Mumbai,
11712,2363,2024-04-10,2138.23,Completed,Bengaluru,
11713,1393,2024-05-24,2377.75,Completed,Chennai,
11714,3669,2024-05-07,883.27,Completed,Delhi,
11715,4840,2024-02-16,804.25,Completed,Bengaluru,
11716,285,2024-05-31,1819.44,Completed,Bengaluru,
11717,1341,2024-05-02,1829.05,Completed,Mumbai,
11718,512,2024-02-03,1373.96,Completed,Bengaluru,
11719,3056,2024-06-26,2323.64,Completed,Hyderabad,
11720,4125,2024-02-11,536.52,Completed,Pune,
11721,3812,2024-02-02,1297.94,Completed,Chennai,
11722,3366,2024-05-02,280.98,Completed,Hyderabad,
11723,3079,2024-01-27,321.11,Completed,Delhi,
11724,4638,2024-02-28,323.47,Completed,Delhi,
11725,2263,2024-05-26,1331.11,Cancelled,Mumbai,Price
11726,4723,2024-04-24,1554.62,Cancelled,Bengaluru,Payment Failed
11727,4024,2024-05-10,208.02,Completed,Delhi,
11728,215,2024-05-07,1654.86,Completed,Hyderabad,
11729,3242,2024-04-29,1326.31,Completed,Mumbai,
11730,2269,2024-06-01,714.74,Cancelled,Pune,Price
11731,3332,2024-04-22,234.73,Completed,Pune,
11732,2309,2024-01-15,559.04,Completed,Pune,
11733,1838,2024-03-23,1580.76,Completed,Pune,
11734,566,2024-03-23,1715.33,Completed,Mumbai,
11735,3692,2024-01-23,1688.24,Completed,Chennai,
11736,3899,2024-01-11,552.27,Completed,Bengaluru,
11737,801,2024-04-25,2295.79,Completed,Mumbai,
11738,1279,2024-06-10,1145.19,Completed,Hyderabad,
11739,1302,2024-04-12,1966.42,Completed,Chennai,
11740,3631,2024-01-07,582.91,Completed,Hyderabad,
11741,4742,2024-04-15,1282.31,Completed,Bengaluru,
11742,3505,2024-06-20,1399.5,Completed,Pune,
